caseid,yyyymm,yyyyq,yyyy,id,idprev,datepr,ics,icc,ice,pago,pagor1,pagor2,pexp,inexq1,inexq2,inex,rinc,bago,bexp,bus12,bus5,news1,news2,unemp,govt,ratex,px1q1,px1q2,px1,px5q1,px5q2,px5,dur,durrn1,durrn2,hom,homrn1,homrn2,shom,shomrn1,shomrn2,car,carrn1,carrn2,income,incqfm,ytl10,ytl90,ytl50,ytl5,ytl4,ytl3,homeown,homeval,homeamt,homeqfm,invest,invamt,invqfm,age,birthm,birthy,region,sex,marry,numkid,numadt,race,educ,eclgrd,ehsgrd,egrade,vehown,vehnum,gaspx1,gaspx2,gas5,gas1px1,gas1px2,gas1,wt,FFR,INFLATION,UNRATE,CPI,SHILLER,MORTG,PAGO,PEXP,INEXQ1,INEX,RINC,BAGO,BEXP,BUS12,BUS5,UNEMP,GOVT,RATEX,PX1,PX5,DUR,HOM,SHOM,CAR,INCOME,HOMEOWN,HOMEVAL,AGE,BIRTHY,WEST,NORTHEAST,SOUTH,SEX,MARRY,NUMKID,NUMADT,FAMSIZE,AFRICAN,HISPANIC,NATIVE,ASIAN,ECLGRD,VEHOWN,VEHNUM,GASPX1,GAS5,GAS1PX1,GAS1,ZLB,CPIDURABLES,mm,BUS12AG,PX1DISP,VXO,INFLVOLA,first,second,single,CARLOAN,HOMPX1Q1,HOMPX1Q2,HOMPX1,HOMPX5Q1,HOMPX5Q2,HOMPX5,pjob,pssa,pinc,pcry,PINC2,pstk,PINC,PJOB,INFLQRTL,PX1LAG,DPX1,DURLAG,DDUR,PX1BAR,PX1MEAN,PX1STD,GOOD,DURRN1,CARRN1,HOMRN1,INFLFORW,SPF,OUTSIDE,GOOD2,fitted,resids
240293,201301,20131,2013,1082,196,201207,46.41,115.53,2,3,19,0,5,1,1,1,5,5,3,5,5,63,60,3,5,3,1,3,3,1,2,2,1,11,0,1,46,12,5,52,86,1,16,0,40000,1,5,5,1,2,2,2,1,3,320000,1,1,120000,1,80,7,1932,1,1,4,0,1,1,4,1,1,14,,,1,100,100,1,25,25,.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,-1,1,1,-1,-1,0,-1,-1,0,-1,0,3,2,1,1,-1,1,5.1533518,1,0,80,1932,1,0,0,0,0,0,1,1,0,0,0,0,1,,,1,100,1,25,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,5,1,-1,0,75,20,1,80,50,20,0,2,3,0,-1,1,0,4.3400002,3.8800001,1,11,16,46,,2.0999999,1,0,4.4922514,-1.4922512
239932,201301,20131,2013,21,,,16.799999,2,26.309999,5,54,0,3,5,3,-3,5,5,5,5,4,59,0,1,3,1,1,3,3,1,1,1,5,62,89,5,56,89,5,52,86,5,62,0,95000,1,5,5,5,4,3,3,2,,,,5,,,57,8,1955,2,1,1,1,5,1,6,1,1,17,,,1,75,75,1,30,30,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,-1,-3,-1,-1,-1,-1,-1,1,0,1,3,1,-1,-1,-1,-1,6.0183492,0,,57,1955,0,0,0,0,1,1,5,6,0,0,0,0,1,,,1,75,1,30,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,20,40,10,5,30,60,10,20,2,,,,,,4.3400002,3.8800001,0,62,62,56,,2.0999999,1,0,4.3113332,-1.3113333
240107,201301,20131,2013,331,,,76.010002,77.690002,74.93,5,56,52,3,3,,0,5,5,1,1,5,18,0,5,5,3,1,2,2,1,5,5,1,11,0,1,16,12,5,52,61,1,12,0,60000,1,5,5,5,3,3,2,1,1,250000,1,1,650000,1,63,8,1949,4,1,3,0,1,1,5,1,1,16,,,1,40,40,1,40,40,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,0,0,-1,-1,1,1,-1,-1,-1,0,2,5,1,1,-1,1,5.5588169,1,1,63,1949,0,0,1,0,0,0,1,1,0,0,0,0,1,,,1,40,1,40,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,1,2,2,1,2,2,5,60,75,5,10,85,75,5,1,,,,,,4.3400002,3.8800001,0,11,12,16,,2.0999999,1,0,4.3585291,-2.3585293
240190,201301,20131,2013,414,,,105.61,77.690002,123.55,3,0,0,3,3,,0,5,1,1,1,1,23,28,5,1,3,2,1,1,1,1,1,3,42,0,1,16,12,5,52,61,5,51,0,120000,1,5,5,5,4,4,3,1,1,200000,1,1,50000,1,51,2,1961,2,1,1,2,3,1,5,1,1,16,,,3,,0,1,35,35,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,0,0,-1,1,1,1,1,-1,1,0,1,1,0,1,-1,-1,6.2519641,1,1,51,1961,0,0,0,0,1,2,3,5,0,0,0,0,1,,,0,0,1,35,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,3,,0,0,20,25,3,25,50,25,0,1,,,,,,4.3400002,3.8800001,0,42,51,16,,2.0999999,1,0,4.2641373,-3.2641373
240376,201301,20131,2013,1165,250,201207,120.42,77.690002,147.86,1,10,0,1,1,15,15,1,3,1,1,1,10,0,5,3,3,2,2,2,1,3,3,5,62,54,1,16,12,5,52,16,5,54,62,50000,1,5,5,1,3,2,2,2,,,,1,20000,1,38,3,1974,1,1,1,1,2,1,5,1,1,16,,,1,200,200,1,40,40,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,1,1,15,1,0,1,1,1,-1,0,0,2,3,-1,1,-1,-1,5.3764954,0,,38,1974,1,0,0,0,1,1,2,3,0,0,0,0,1,,,1,200,1,40,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,1,0,,,,,,,,50,20,80,1,100,70,80,50,1,1,1,1,-1,.5,4.3400002,3.8800001,1,62,54,16,,2.0999999,1,0,4.1618795,-2.1618795
240032,201301,20131,2013,121,,,31.6,77.690002,2,5,54,0,5,1,1,1,5,5,3,5,5,85,0,5,5,1,1,5,5,1,1,1,1,11,0,1,12,0,5,52,0,1,11,16,70000,1,5,5,5,3,3,2,1,5,249000,1,1,250000,1,54,7,1958,2,1,1,0,2,1,3,5,1,12,,,1,55,55,1,17,17,.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,1,5,1,1,1,-1,1,5.7129674,1,-1,54,1958,0,0,0,0,1,0,2,2,0,0,0,0,0,,,1,55,1,17,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,1,2,2,80,30,20,5,60,80,20,80,3,,,,,,4.3400002,3.8800001,0,11,11,12,,2.0999999,1,0,4.2877355,.71226466
240088,201301,20131,2013,177,,,2,2,2,5,59,54,5,3,,0,5,5,5,5,5,56,0,3,5,3,1,3,3,1,3,3,5,62,11,1,12,0,5,52,0,5,62,51,70000,1,5,5,5,3,3,2,1,3,265000,1,5,,,61,8,1951,4,1,5,0,1,1,3,5,1,12,,,1,125,125,1,35,35,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,3,3,-1,1,-1,-1,5.7129674,1,0,61,1951,0,0,1,0,0,0,1,1,0,0,0,0,0,,,1,125,1,35,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,0,1,,3,,0,1,3,3,0,100,0,3,0,100,0,0,2,,,,,,4.3400002,3.8800001,0,62,62,12,,2.0999999,1,0,4.3427973,-1.3427973
240156,201301,20131,2013,380,,,135.22,153.38,123.55,1,12,20,3,1,3,3,3,1,3,1,1,0,0,3,1,3,1,3,3,1,3,3,1,12,0,1,16,0,1,16,0,1,98,0,250000,1,5,1,5,5,4,3,1,3,,1,1,,1,36,9,1976,2,1,1,3,2,1,6,1,1,17,,,3,,0,3,,0,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,1,0,1,3,0,1,0,1,1,0,1,0,3,3,1,1,1,1,6.9859333,1,0,36,1976,0,0,0,0,1,3,2,5,0,0,0,0,1,,,0,0,0,0,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,1,5,5,1,5,5,30,70,80,3,100,20,80,30,2,,,,,,4.3400002,3.8800001,0,12,,16,,2.0999999,1,0,4.1461473,-1.1461475
240168,201301,20131,2013,392,,,90.809998,115.53,74.93,3,0,0,3,3,,0,5,1,3,3,3,0,0,3,3,3,3,,0,2,5,5,1,12,0,1,12,16,5,52,0,1,12,0,55000,1,5,5,1,3,2,2,2,,,,5,,,76,8,1936,2,1,3,0,2,1,4,5,1,14,,,3,,0,3,,0,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,0,0,0,-1,1,0,0,0,0,0,0,0,5,1,1,-1,1,5.4718056,0,,76,1936,0,0,0,0,0,0,2,2,0,0,0,0,0,,,0,0,0,0,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,0,50,20,3,10,20,20,0,1,,,,,,4.3400002,3.8800001,0,12,12,12,,2.0999999,1,0,4.4607873,-4.4607873
240364,201301,20131,2013,1153,112,201207,46.41,77.690002,26.309999,5,54,53,5,1,1,1,1,1,3,4,3,45,85,5,5,1,1,10,10,1,4,4,1,42,0,1,16,12,1,21,0,1,21,16,50000,1,5,5,1,3,2,2,1,5,50000,1,5,,,66,8,1946,4,1,1,0,3,1,3,5,1,12,,,1,50,50,1,20,20,.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,-1,1,1,1,1,0,-1,0,-1,-1,1,10,4,1,1,1,1,5.3764954,1,-1,66,1946,0,0,1,0,1,0,3,3,0,0,0,0,0,,,1,50,1,20,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,5,5,-5,3,,0,0,0,0,5,0,998,0,0,4,5,5,1,0,2.5,4.3400002,3.8800001,1,42,21,16,,2.0999999,1,0,4.3821273,5.6178727
240410,201301,20131,2013,1234,351,201207,16.799999,2,26.309999,5,54,50,3,3,,0,5,5,3,5,5,60,63,5,5,3,1,17,17,1,10,10,5,61,0,1,12,16,5,86,52,5,54,0,90000,1,5,5,5,4,3,3,1,3,185000,1,1,155000,1,49,4,1963,4,1,1,0,4,1,4,5,1,13,,,3,,0,3,,0,1.25,.14,1.58,7.9000001,231.2,-19.93,3.4100001,-1,0,0,0,-1,-1,0,-1,-1,-1,-1,0,17,10,-1,1,-1,-1,5.964282,1,0,49,1963,0,0,1,0,1,0,4,4,0,0,0,0,0,,,0,0,0,0,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,3,,0,1,6,6,30,10,40,5,10,10,40,30,4,6,11,-1,0,5.5,4.3400002,3.8800001,1,61,54,12,,2.0999999,1,0,4.2484055,12.751595
240221,201301,20131,2013,1010,219,201207,120.42,115.53,123.55,3,54,0,1,9,,99,1,1,3,1,3,58,56,1,3,1,2,2,2,1,3,3,1,13,0,1,12,0,5,52,0,1,13,0,27000,1,5,5,1,2,1,1,1,3,16000,1,1,1600,1,62,5,1950,4,1,1,0,2,2,3,5,1,12,,,3,,0,5,12,-12,.75,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,1,,,1,1,0,1,0,1,0,1,2,3,1,1,-1,1,4.7603092,1,0,62,1950,0,0,1,0,1,0,2,2,1,0,0,0,0,,,0,0,-1,-12,1,-6.0300002,1,-17.57,3.8800001,13.3,.12,0,1,0,,5,6,-6,3,,0,0,70,20,3,40,5,20,0,1,3,-1,1,0,-.5,4.3400002,3.8800001,1,13,13,12,,2.0999999,1,0,4.3506632,-2.3506632
239949,201301,20131,2013,38,,,135.22,115.53,147.86,3,60,52,1,3,,0,5,1,1,1,1,23,44,5,1,5,2,2,2,5,2,-2,1,21,19,1,16,21,1,13,0,1,21,49,50000,1,5,5,1,3,2,2,2,,,,5,,,71,7,1941,2,1,1,1,2,1,2,5,5,9,,,3,,0,5,13,-13,.5,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,1,0,0,-1,1,1,1,1,-1,1,-1,2,-2,1,1,1,1,5.3764954,0,,71,1941,0,0,0,0,1,1,2,3,0,0,0,0,0,,,0,0,-1,-13,1,-4.0700002,1,-17.57,3.8800001,13.3,.12,0,0,1,,,,,,,,10,5,10,5,2,5,10,10,1,,,,,,4.3400002,3.8800001,0,21,21,16,,2.0999999,1,0,4.4214573,-2.4214573
239912,201301,20131,2013,1,,,46.41,115.53,2,3,12,11,5,3,,0,5,5,3,5,4,0,0,1,5,1,1,3,3,1,4,4,1,16,12,1,12,0,5,52,16,1,12,0,35000,1,5,5,1,2,2,1,1,3,165000,1,1,30000,1,63,12,1949,1,1,1,0,2,1,6,1,1,17,,,1,75,75,1,30,30,1,.14,1.58,7.9000001,231.2,-19.93,3.4100001,0,-1,0,0,-1,-1,0,-1,-1,1,-1,1,3,4,1,1,-1,1,5.0198202,1,0,63,1949,1,0,0,0,1,0,2,2,0,0,0,0,1,,,1,75,1,30,1,-3.96,1,-17.57,3.8800001,13.3,.12,0,0,1,,1,5,5,1,5,5,20,30,0,5,40,60,0,20,2,,,,,,4.3400002,3.8800001,0,16,12,12,,2.0999999,1,0,4.3585291,-1.3585293
